"CODE","2000alcoholTOTAL2012count","2000alcoholTOTAL2012density"
"S01007028",0,0
"S01007029",0,0
"S01007030",5,0.397887357729738
"S01007031",5,0.397887357729738
"S01007032",28,2.22816920328654
"S01007033",23,1.8302818455568
"S01007034",27,2.14859173174059
"S01007035",23,1.8302818455568
"S01007036",23,1.8302818455568
"S01007037",19,1.51197195937301
"S01007038",22,1.75070437401085
"S01007039",10,0.795774715459477
"S01007040",15,1.19366207318922
"S01007041",30,2.38732414637843
"S01007042",2,0.159154943091895
"S01007043",0,0
"S01007044",1,0.0795774715459477
"S01007045",1,0.0795774715459477
"S01007046",2,0.159154943091895
"S01007047",7,0.557042300821634
"S01007048",2,0.159154943091895
"S01007049",7,0.557042300821634
"S01007050",6,0.477464829275686
"S01007051",4,0.318309886183791
"S01007052",1,0.0795774715459477
"S01007053",4,0.318309886183791
"S01007054",5,0.397887357729738
"S01007055",5,0.397887357729738
"S01007056",2,0.159154943091895
"S01007057",7,0.557042300821634
"S01007058",7,0.557042300821634
"S01007059",7,0.557042300821634
"S01007060",7,0.557042300821634
"S01007061",0,0
"S01007062",0,0
"S01007063",2,0.159154943091895
"S01007064",4,0.318309886183791
"S01007065",7,0.557042300821634
"S01007066",1,0.0795774715459477
"S01007067",7,0.557042300821634
"S01007068",7,0.557042300821634
"S01007069",4,0.318309886183791
"S01007070",4,0.318309886183791
"S01007071",2,0.159154943091895
"S01007072",27,2.14859173174059
"S01007073",44,3.5014087480217
"S01007074",50,3.97887357729738
"S01007075",48,3.81971863420549
"S01007076",38,3.02394391874601
"S01007077",30,2.38732414637843
"S01007078",50,3.97887357729738
"S01007079",50,3.97887357729738
"S01007080",50,3.97887357729738
"S01007081",50,3.97887357729738
"S01007082",48,3.81971863420549
"S01007083",49,3.89929610575144
"S01007084",49,3.89929610575144
"S01007085",50,3.97887357729738
"S01007086",48,3.81971863420549
"S01007087",47,3.74014116265954
"S01007088",48,3.81971863420549
"S01007089",16,1.27323954473516
"S01007090",38,3.02394391874601
"S01007091",24,1.90985931710274
"S01007092",26,2.06901426019464
"S01007093",43,3.42183127647575
"S01007094",50,3.97887357729738
"S01007095",0,0
"S01007096",3,0.238732414637843
"S01007097",10,0.795774715459477
"S01007098",15,1.19366207318922
"S01007099",1,0.0795774715459477
"S01007100",3,0.238732414637843
"S01007101",1,0.0795774715459477
"S01007102",1,0.0795774715459477
"S01007103",2,0.159154943091895
"S01007104",0,0
"S01007105",2,0.159154943091895
"S01007106",1,0.0795774715459477
"S01007107",1,0.0795774715459477
"S01007108",1,0.0795774715459477
"S01007109",4,0.318309886183791
"S01007110",4,0.318309886183791
"S01007111",4,0.318309886183791
"S01007112",36,2.86478897565412
"S01007113",36,2.86478897565412
